Name Wetland,ID,Area (km2),Type of wetland,Species richness,Species normalized,lat,lon,SatAreaFrac,SatAreaFrac_20,SatAreaFrac_40,SatAreaFrac_60
Amourgeles dam lake,GR431KRI121,0.1598,Inland,4.0,25.03128911,35.12242,25.18849,0.3894641101360321,0.2290035784244537,0.2876722514629364,0.4342495799064636
Vromolimni of Gergeri,GR431KRI129,0.0052,Inland,3.0,576.9230769,35.13734,24.96554,0.4619975984096527,0.2725720703601837,0.3508158922195434,0.5179836750030518
Gergeri reservoir,GR431KRI130,0.0429,Inland,5.0,116.5501166,35.13581,24.9647,0.4619975984096527,0.2725720703601837,0.3508158922195434,0.5179836750030518
Limni Votomos,GR431KRI131,0.0086,Inland,7.0,813.9534884,35.14003,24.91088,0.43484747409820557,0.2502836287021637,0.3232838213443756,0.4916240870952606
Faneromeni dam lake,GR431KRI132,0.8935,Inland,12.0,13.43033016,35.09614,24.85359,0.43484747409820557,0.2502836287021637,0.3232838213443756,0.4916240870952606
Pompia wastewater treatment swamp,GR431KRI133,0.0085,Inland,5.0,588.2352941,35.01588,24.86622,0.6096222996711731,0.5005728602409363,0.5591473579406738,0.6453638076782227
Thrapsanos dam,GR431KRI233,0.0129,Inland,3.0,232.5581395,35.18146,25.28392,0.22939451038837433,0.0058570359833538,0.0610836409032344,0.2580597698688507
Kiperas pond,GR431KRI234,0.0041,Inland,6.0,1463.414634,35.17555,25.30452,0.22939451038837433,0.0058570359833538,0.0610836409032344,0.2580597698688507
Agia Semni reservoir 1,GR431KRI235,0.0018,Inland,3.0,1666.666667,35.13129,25.24404,0.3894641101360321,0.2290035784244537,0.2876722514629364,0.4342495799064636
Ligaras reservoir,GR431KRI237,0.0048,Inland,4.0,833.3333333,35.25708,25.4404,0.35786423087120056,0.1797358095645904,0.2506779730319977,0.393958032131195
Agia Semni reservoir 2,GR431KRI242,0.001,Inland,1.0,1000.0,35.13253,25.24631,0.3894641101360321,0.2290035784244537,0.2876722514629364,0.4342495799064636
Ini dam lake,GR431KRI243,0.2342,Inland,5.0,21.34927412,35.09566,25.27524,0.39353764057159424,0.2179111242294311,0.2739560008049011,0.4337116181850433
Anapodaris artificial pool 4,GR431KRI245,0.0043,Inland,4.0,930.2325581,35.05184,25.27085,0.5743386149406433,0.4601938426494598,0.5096099376678467,0.6050471663475037
